	GO:0001818	GO:0001819	GO:0002221	GO:0002224	GO:0002237	GO:0002253	GO:0002263	GO:0002456	GO:0002460	GO:0002521	GO:0002573	GO:0002683	GO:0002685	GO:0002687	GO:0002688	GO:0002697	GO:0002700	GO:0002702	GO:0002764	GO:0002768	GO:0002819	GO:0002821	GO:0002831	GO:0002832	GO:0002833	GO:0006816	GO:0007159	GO:0007249	GO:0009612	GO:0009615	GO:0010952	GO:0016032	GO:0019058	GO:0019079	GO:0019221	GO:0022407	GO:0022409	GO:0030595	GO:0031348	GO:0031349	GO:0032102	GO:0032103	GO:0032635	GO:0034341	GO:0034612	GO:0038061	GO:0042098	GO:0042110	GO:0042129	GO:0042330	GO:0042742	GO:0043123	GO:0043269	GO:0043270	GO:0044403	GO:0044409	GO:0045088	GO:0045089	GO:0045619	GO:0050727	GO:0050729	GO:0050730	GO:0050777	GO:0050778	GO:0050792	GO:0050863	GO:0050867	GO:0050900	GO:0051090	GO:0051091	GO:0051092	GO:0051235	GO:0051249	GO:0051345	GO:0051701	GO:0051924	GO:0052547	GO:0055080	GO:0060326	GO:0060759	GO:0070371	GO:0070555	GO:0070661	GO:0070663	GO:0070665	GO:0071216	GO:0071219	GO:0071396	GO:0071621	GO:0071674	GO:0071706	GO:0097191	GO:0097193	GO:0097529	GO:0097530	GO:0097696	GO:0140546	GO:1902105	GO:1903039	GO:1903131	GO:1990266	GO:2000116	GO:2001056	GO:2001233	GO:2001235	GO:2001236
GO:0097193	0.1439963957567197	0.14973315275136723	0.2872984867606177	0.28374899219273025	0.2000744798617804	0.15351186026752967	0.19671756410032873	0.17671277370572802	0.20017838282517939	0.00619242224212179	0.005824471723004818	0.15024832471903674	0.15455545558950998	0.150488562202857	0.14920540408718938	0.14715765731287989	0.14026261003330884	0.13759250691544506	0.29736196223114786	0.28351548588049963	0.13926054426830559	0.13549960386838747	0.15666282006667842	0.1397275726084127	0.15115752285213124	-0	0.005432027818675304	0.38193197895374503	0.19649069696041205	0.22342495990074535	0.14084277227083258	-0	-0	-0	0.3113180074396897	0.1613643524411657	0.1556704398254076	0.21747050170497956	0.14482120693626496	0.1528988608816198	0.1488310775025292	0.15503197057291712	-0	0.1906832368091664	0.20010443141975676	0.3533374060726642	0.005561274694434183	0.006055623169776322	0.1527827943917514	0.2430552917390525	0.21623396801737482	0.15547495328665914	0.16490387077444946	0.1429974884445601	-0	-0	0.15374663030531008	0.14988802369902776	0.15150980844094292	0.14588064195588407	0.13620818440956356	0.15505965758112966	0.14075369412164376	0.15678570850054613	0.13915531456121794	0.15893829265381273	0.1570996976375753	0.0058993503958040296	0.16213979799965123	0.15755071497040507	0.15062304348175495	-0	0.16181978623180218	0.15264032159896068	-0	0.14485386195966718	0.15788908912786329	-0	0.23956736362478756	0.13928927781153302	0.35024590811033285	0.18984436222066883	0.005774474265970306	0.15551839114256064	0.1492727705712035	0.22544789086265166	0.22159936047824272	0.25123029642562333	0.2091147354521222	0.005585731477903172	-0	0.8847046252505777	1	0.005681941283854959	0.005555809214925877	0.264229042936763	0.22197650305503547	0.1558615951080423	0.15367324932229853	0.006087259904106228	0.005507048286935398	0.14309580350323128	0.13897502891345134	0.15933851812508462	0.1496902741710532	0.15003992857834045
GO:0097529	-0	-0	0.6244862047488627	0.6170511287960273	-0	0.6577448700484371	0.602648548962784	0.5433237719757786	0.612868296731606	0.0059611631328109526	0.005619423693853117	-0	-0	-0	-0	-0	-0	-0	0.006066319355435979	0.005794098439761136	-0	-0	-0	-0	-0	-0	0.00525325648877859	0.005718407381491034	-0	-0	-0	-0	-0	-0	0.0063397211887386146	-0	-0	0.9316858463918439	-0	-0	-0	-0	-0	0.5847987181508918	-0	0.005304507701688468	0.5718626674408499	0.6208382362962286	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7326669670807003	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7782575480117752	-0	0.005259625605342948	-0	0.005572870481694955	-0	-0	0.00569965140832061	0.005605771907417822	0.006325637457628805	0.8970768275017608	0.9133986914977914	-0	0.005496197092466103	0.005681941283854959	1	0.9086702740419472	0.0054133156567042805	-0	-0	-0	0.005863646960225036	0.90096123529239	-0	-0	-0	-0	-0
GO:0097530	-0	-0	0.6101784835292859	0.6030782608039496	-0	0.641891919338972	0.5893133011725663	0.5324610838663537	0.5990821074705622	0.005822480990957334	0.005496021840481511	-0	-0	-0	-0	-0	-0	-0	0.005922760206957988	0.005662995172478408	-0	-0	-0	-0	-0	-0	0.005145258112531177	0.005590669311486447	-0	-0	-0	-0	-0	-0	0.006183097408661099	-0	-0	0.9116340386002441	-0	-0	-0	-0	-0	0.5722334889819278	-0	0.005194413844945061	0.5598414750888127	0.6066952925827495	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7163826543419088	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7599089592399253	-0	0.005151367891417476	-0	0.005451482681608608	-0	-0	0.005572740609448129	0.005482962357051175	0.006169700227805089	0.9458995813155182	0.8941181686226028	-0	0.005378091107093598	0.005555809214925877	0.9086702740419472	1	0.005298707700233349	-0	-0	-0	0.005729413907665735	0.9499100912131346	-0	-0	-0	-0	-0
GO:0097696	0.13679076170619467	0.14195744455438705	0.2727838535642059	0.2695819494696627	0.1901568058795099	0.14534943719327167	0.18712192149597742	0.1689309150939934	0.19025066081358277	0.005874709726380155	0.005542534575733573	0.1424204168906241	0.14689467771360062	0.1432161584390438	0.142053542645676	0.1396404271715707	0.13341692887407428	0.13099885385930696	0.2818401528411169	0.5113750385512416	0.13250997389674174	0.129100351152462	0.1481711445996575	0.1329327530846275	0.14323708738456895	-0	0.005186001281452071	0.2659012308281377	0.18691663561125008	0.21112837396720155	0.133941736140651	-0	-0	-0	0.5587885080639291	0.15303191462737775	0.14790150946313962	0.20715531774479146	0.13753487723256513	0.14479977597073934	0.14114637319130957	0.14671147555926906	-0	0.181653748558681	0.1901838614408905	0.24690400788426137	0.005303678814863472	0.005751448246550617	0.1452924798552883	0.22857303214575178	0.20469574345064928	0.14772503698538134	0.15552206013904535	0.13588901146339455	-0	-0	0.14555988780667448	0.1420966406446134	0.1441407823559293	0.13849003666867066	0.12974342488976162	0.14735006172607798	0.13386117096434222	0.14828106743857122	0.13241469532682615	0.15084824154734983	0.1491910783081063	0.005610297431734806	0.1537291708235193	0.14959777016614764	0.14333795082278902	-0	0.15344146826204008	0.1443127361179244	-0	0.13756432866588378	0.14926761507414907	-0	0.2271095022493359	0.13253598901475827	0.24484170018983833	0.18089228132685548	0.0054972414649936	0.14776425175580507	0.14211460443325077	0.21438130587412585	0.2108984102601864	0.2375645255312771	0.19955958008355545	0.00532591788472614	-0	0.4854348527090174	0.264229042936763	0.0054133156567042805	0.005298707700233349	1	0.2098345047700953	0.1480740505774374	0.14609753428211697	0.005779979078995284	0.005254337267667448	0.13597779185556122	0.13225144232076344	0.15120871433087138	0.14249297575646053	0.14280977926174923
GO:0140546	-0	-0	0.23052497250115594	0.227313572616217	0.6507237808420102	-0	0.22113002458762956	0.1961670314225106	0.22551267889220658	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.23968595374502175	0.22710266740728965	-0	-0	-0	-0	-0	-0	-0	0.22363950166963925	0.521349988130939	0.7375567895594864	-0	-0	-0	-0	0.2525293333505069	-0	-0	0.5050861595753809	-0	-0	-0	-0	-0	0.6489852458794129	0.22541882901631083	0.20497000336835552	-0	-0	-0	0.6644146496117677	0.7479568014632689	-0	-0	-0	0.6879903903643009	0.6491672898449321	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6805279340042544	-0	-0	-0	0.5632794239497108	-0	0.20297235371962058	0.21248255101111857	-0	-0	-0	0.6350342095865343	0.6308985984194959	0.2518626221823732	0.4834490978475114	-0	-0	0.21356055294133114	0.22197650305503547	-0	-0	0.2098345047700953	1	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:1902105	0.6565524499346365	0.6833256704894778	0.740669990817354	0.731312506818532	-0	0.7826974464228913	-0	-0	-0	-0	-0	0.7656644167194027	0.7256157104025202	0.7061057901071535	0.6999549269238331	0.7495497457812507	0.7136555424292131	0.69977641929551	0.7672289761602842	0.730697102709452	0.708445466686275	0.6889057037132921	0.16053001176640067	0.14279568108169194	0.1547545754451223	-0	-0	0.15692215686750047	-0	-0	0.1439605972199535	-0	-0	-0	0.17511817528533816	0.16514410042487732	0.15918524406011042	-0	0.1481197227962567	0.15658027631311827	0.15231698192419135	0.15881809402328306	-0	-0	-0	0.14493216001219741	-0	-0	0.7171089759561273	-0	-0	0.1589808360766105	0.169194192143459	0.14621252950435604	-0	-0	0.7839234322230387	0.7637850078960516	0.9349766052551485	0.1492281524832482	0.1391220717994532	0.15854662593245808	0.7162094524018453	0.7998019010811624	0.14219806982363273	0.7466670729086383	0.660806201487249	-0	0.1659563904679912	0.16115192165722614	0.1539112103809333	-0	0.7605218738098487	0.15643484867420893	-0	0.14815388246777703	0.16181781730414194	-0	-0	0.14233795852103703	0.14363825255121662	-0	-0	0.15902625530998715	0.15250161573622537	-0	-0	-0	-0	-0	-0	0.15047211989672835	0.1558615951080423	-0	-0	0.1480740505774374	-0	1	0.15709745307824	-0	-0	0.14631531672375153	0.14200981909762228	0.16302287337125937	0.15293740266769884	0.15330240972876724
GO:1903039	0.14514001228088	0.49162355967598503	0.4774586596649557	0.4715130507580574	-0	0.5041354092305007	-0	-0	-0	-0	-0	0.15149383189385432	0.1557706063192378	0.48566820158864493	0.15033757605815343	0.14835224666040436	0.14134746475597662	0.4514594008322586	0.16456956048960364	0.15684581563961536	0.14032989440969101	0.4445410101249452	0.15801742472315716	0.14080413490942578	0.49633924335270335	-0	-0	0.1547041404211169	-0	-0	0.4622067841142534	-0	-0	-0	0.17236047251453218	0.8758737217766863	0.9305852376819799	-0	0.14597801487566997	0.5021053246394805	0.15005310295401894	0.5091701871775548	-0	-0	-0	0.14303809432516765	-0	-0	0.15397012375944688	-0	-0	0.5018879457346267	0.1664054213529793	0.46933372948280333	-0	-0	0.1550510639786192	0.4921362573569923	0.1526773589836339	0.14705450558231387	0.4468831458051381	0.15628278091986492	0.14184618826181666	0.5149798159106134	0.1402230430477531	0.16022362488589742	0.5071746954277666	-0	0.16347765075596893	0.15881361335401015	0.1517769149688549	-0	0.16315234151721106	0.1539693261860544	-0	0.14601119372829535	0.1592650760849464	-0	-0	0.14035907097010242	0.14177763803005503	-0	-0	0.15674879095568414	0.48171471923259973	-0	-0	-0	-0	-0	-0	0.14843150669691116	0.15367324932229853	-0	-0	0.14609753428211697	-0	0.15709745307824	1	-0	-0	0.1442251036954813	0.45603040103728526	0.1606303580523912	0.48307229240587557	0.15118484931725903
GO:1903131	-0	-0	0.006301964974609405	0.006221464078416969	-0	-0	0.006065926445397682	-0	-0	0.8952479712380028	0.9213336815061418	-0	-0	-0	-0	-0	-0	-0	0.006530572085552371	0.0062161706588120536	-0	-0	-0	-0	-0	-0	0.005597867533158655	0.006129133318059681	-0	-0	-0	-0	-0	-0	0.006848518441131149	-0	-0	0.005884540651839115	-0	-0	-0	-0	-0	-0	-0	0.0056561006728308195	0.005735226466594144	0.006262450086734186	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.006095467350223703	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.006503668548854729	-0	0.005605100254993067	-0	0.0059622442424669365	-0	-0	0.00610759135602064	0.005999919439053228	0.006832086334522483	0.005651472831474658	0.005761240729862708	-0	0.005874566571337563	0.006087259904106228	0.005863646960225036	0.005729413907665735	0.005779979078995284	-0	-0	-0	1	0.005677572280563204	-0	-0	-0	-0	-0
GO:1990266	-0	-0	0.6046529011094511	0.5976799560766395	-0	0.6357799137509493	0.5841575580078332	0.5282485710628109	0.5937547908783016	0.005768949349645171	0.005448300214333347	-0	-0	-0	-0	-0	-0	-0	0.0058673775308375545	0.0056123432226683105	-0	-0	-0	-0	-0	-0	0.005103410238408195	0.0055412972787532095	-0	-0	-0	-0	-0	-0	0.006122763793634062	-0	-0	0.9038748441718198	-0	-0	-0	-0	-0	0.5673710354643889	-0	0.005151765869543991	0.5551864826047905	0.6012323330394588	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7100876062062295	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7528294972720567	-0	0.005109420978205695	-0	0.005404528079107991	-0	-0	0.005523683341704872	0.005435466270925743	0.00610962651423811	0.979314528822492	0.8866530547492699	-0	0.005332386964378111	0.005507048286935398	0.90096123529239	0.9499100912131346	0.005254337267667448	-0	-0	-0	0.005677572280563204	1	-0	-0	-0	-0	-0
GO:2000116	0.2254198311855643	0.23456640898358144	0.14806279924542337	0.146201118332396	-0	0.15642140461532453	-0	-0	-0	-0	-0	0.15303435244231348	0.14506762370564116	0.1411850865632683	0.139960840159814	0.14982922551229808	0.21947370263652197	0.2152248653474745	0.15334549958982516	0.1460786751034406	0.14165074187297655	0.1377613946071088	0.15969421121971739	0.14213396728416444	0.15397768723621005	-0	-0	0.14406492690731063	-0	-0	0.7951262620384243	-0	-0	-0	0.1606825624740008	0.15157591298882367	0.146132692007379	-0	0.14740786901180586	0.15578499656378775	0.15156431552575228	0.1579999792232054	-0	-0	-0	0.1331050850271177	-0	-0	0.1433748774989027	-0	-0	0.1459459375364223	0.16826599750544155	0.1455188464688031	-0	-0	0.15666516535108818	0.15266058216366313	0.14215970112636586	0.14850563073741693	0.1384938921010453	0.47100479882009666	0.14319587127086955	0.15982190333127425	0.14154187035969704	0.14925580540288072	0.14749835955891022	-0	0.6224589601609462	0.604525566664243	0.5774887912795239	-0	0.15201159967787575	0.7574406000659958	-0	0.14744170109648141	0.8097114584151411	-0	-0	0.1416804703219991	0.13192187688239665	-0	-0	0.14598743437582193	0.14002510486572312	-0	-0	-0	-0	-0	-0	0.13817004120887783	0.14309580350323128	-0	-0	0.13597779185556122	-0	0.14631531672375153	0.1442251036954813	-0	-0	1	0.9288394402787075	0.14963846377818799	0.14042340715490997	0.14075700977676472
GO:2001056	0.21877611539786562	0.5373035405145036	0.4678037341816112	0.4620947146144937	-0	0.49338360413773413	-0	-0	-0	-0	-0	0.1483307006213706	0.14083418032509307	0.44669128287480775	0.13601615609028034	0.1453176312787731	0.21317096033360855	0.4942476993007021	0.14862299665399661	0.1417868888673159	0.13761160019741014	0.4361597961076954	0.15457909937279105	0.138067616011312	0.48591396962581457	-0	-0	0.13988896145256755	-0	-0	0.7974058751591251	-0	-0	-0	0.15550496600029806	0.1469601348823353	0.46188479739939536	-0	0.14303879209839296	0.4914390212658995	0.14694923296942408	0.498204889649566	-0	-0	-0	0.12953245189380266	-0	-0	0.13923824639597582	-0	-0	0.4613118455345881	0.16259677528390598	0.46000139317122946	-0	-0	0.1517392651793236	0.4818849745528886	0.13809189833697405	0.14407221615431098	0.43841422483911885	0.4572153818795169	0.13906941439948392	0.5037656184445127	0.13750884680692177	0.14477816224328077	0.4660732782870042	-0	0.6034139551507006	0.69162216809327	0.6615700692453094	-0	0.14736965475133382	0.780118040082266	-0	0.14307064816399473	0.7835755732607925	-0	-0	0.13763965724935517	0.12841164017975595	-0	-0	0.14170092910350401	0.44312473444210676	-0	-0	-0	-0	-0	-0	0.13432426896238034	0.13897502891345134	-0	-0	0.13225144232076344	-0	0.14200981909762228	0.45603040103728526	-0	-0	0.9288394402787075	1	0.14513817797301184	0.44434956607129483	0.13676795880536888
GO:2001233	0.15062357640074198	0.15691206316211695	0.5597611921936921	0.5525279986263899	-0	0.5922999192821904	-0	-0	-0	-0	-0	0.1574779122202559	0.16159450167256803	0.15715405035307303	0.5283198088936302	0.15408601533314695	0.1465430697231453	0.1436309800590265	0.5803139055236373	0.5520524484969559	0.534869872209041	0.5198010252972672	0.6050685899463333	0.5367436258066071	0.5827762363685298	-0	-0	0.16044709344664124	-0	-0	0.147176467648335	-0	-0	-0	0.17951944418350238	0.16905269243840224	0.16281376053798857	-0	0.5572160080923146	0.5898188517046428	0.5733794822903382	0.5984566575748487	-0	-0	-0	0.1479338618012222	-0	-0	0.1596577077261431	-0	-0	0.603207157572536	0.1736536903681413	0.14953095619797788	-0	-0	0.5932503911160594	0.5776468621507097	0.15826810167862812	0.5614824781731995	0.5226373108325955	0.1621457579746384	0.5408624668574273	0.6055670953723823	0.14533481981218999	0.16639184794830167	0.1643778568583523	-0	0.16990398678129198	0.16487169761389145	0.1573007142405321	-0	0.16955262640026983	0.1603699357099643	-0	0.15156204277548088	0.16589226745973742	-0	-0	0.5349851372680926	0.1465860520866018	-0	-0	0.16264744489175825	0.15582864737264035	-0	-0	-0	-0	-0	-0	0.15371024816414067	0.15933851812508462	-0	-0	0.15120871433087138	-0	0.16302287337125937	0.1606303580523912	-0	-0	0.14963846377818799	0.14513817797301184	1	0.7036833663088986	0.705399643583581
GO:2001235	0.141290573434491	0.4780752753312954	0.6590558950230551	0.6510660883871361	-0	0.6948390387928784	-0	-0	-0	-0	-0	0.14730484441764885	0.15167961583543718	0.4732426844441308	0.4970058435920303	0.14433289025700466	0.1376940393449462	0.4400086170429234	0.5427522855252034	0.5179527779121589	0.5027982054032257	0.6147535606075039	0.5643464945579634	0.5044536415296474	0.6843926330537123	-0	-0	0.15066824951288174	-0	-0	0.45021156206890617	-0	-0	-0	0.1673656535428978	0.15823211019680897	0.4892328203701795	-0	0.5224955192169441	0.6921197230289255	0.5366817955769796	0.7015804989217576	-0	-0	-0	0.13958113569785063	-0	-0	0.14997194487415752	-0	-0	0.7114503649859933	0.16136492063115104	0.4569706847946671	-0	-0	0.5540520004466681	0.6787570900232107	0.14874517998521153	0.526245072456147	0.6179111483308143	0.1521651993744631	0.5080901392544139	0.7093547451310588	0.13662677312882768	0.15589863976448007	0.49363968672940667	-0	0.15897767405022145	0.1545634057439327	0.14789039041847804	-0	0.15867001075438025	0.14950387752137811	-0	0.1421160249139827	0.15464185475895506	-0	-0	0.5029000606091764	0.13838061316029615	-0	-0	0.15260694226574636	0.46948812710159066	-0	-0	-0	-0	-0	-0	0.14471232533400782	0.1496902741710532	-0	-0	0.14249297575646053	-0	0.15293740266769884	0.48307229240587557	-0	-0	0.14042340715490997	0.44434956607129483	0.7036833663088986	1	0.8826512458186353
GO:2001236	0.1416283139714714	0.14717430206640703	0.5259995639580808	0.5196076062144294	-0	0.5546311733033742	-0	-0	-0	-0	-0	0.14767198725996888	0.1520386367600935	0.14810143042661358	0.4981421596044963	0.1446853502148928	0.1380147849173896	0.13542878837250708	0.5441076960763992	0.5191870142269642	0.503961193170739	0.4905617866442633	0.5658120503517655	0.5056243089691451	0.5462717856505034	-0	-0	0.15102249306338392	-0	-0	0.13857646375857421	-0	-0	-0	0.16780287786869086	0.158622860182339	0.15311747657327546	-0	0.5237515266357144	0.5524550699917272	0.5380070191064202	0.5600261415479594	-0	-0	-0	0.13988510994416453	-0	-0	0.15032291794459104	-0	-0	0.5673278600720886	0.16180559987270313	0.1406618811584921	-0	-0	0.5554645092886599	0.5417623960490515	0.14909042803759226	0.5275191933581167	0.49308718467814416	0.15252652543884032	0.5092777655766934	0.5662479453081929	0.13694256007285985	0.1562779360301832	0.15450003154624464	-0	0.1593721196008145	0.15493622490326042	0.14823167726644806	-0	0.15906292918540985	0.14989475456285917	-0	0.1424577280637341	0.1550465322268441	-0	-0	0.5040635201580433	0.13867937539672065	-0	-0	0.15297037177444062	0.1469237530561501	-0	-0	-0	-0	-0	-0	0.14503908553096734	0.15003992857834045	-0	-0	0.14280977926174923	-0	0.15330240972876724	0.15118484931725903	-0	-0	0.14075700977676472	0.13676795880536888	0.705399643583581	0.8826512458186353	1
